Post_ID,Post_Type,Date,Likes,Shares,Comments,Views,Engagement_Score,User_ID,Platform,Tags
P03137,Image,2023-06-19,1704,1008,1768,99900,1514.4,U00026,Facebook,"#announcement,#cosplay"
P03138,Text,2023-10-07,1858,305,2141,66628,1477.0,U00502,Twitter,"#announcement,#update"
P03139,Video,2024-04-28,2199,1729,1028,51933,1706.7,U00356,Twitter,"#event,#update,#stream"
P03140,Image,2023-05-23,565,592,1236,11302,774.4,U00427,YouTube,"#update,#guide"
P03141,Text,2024-03-24,700,1713,2508,10712,1546.3,U00077,YouTube,#guide
P03142,Text,2024-03-15,3075,1035,2172,7554,2192.1,U00147,Twitter,"#fanart,#cosplay"
P03143,Video,2023-08-17,12,997,1507,18632,756.0,U00868,Instagram,"#guide,#update"
P03144,Image,2023-06-17,37,13,1084,86648,343.9,U00976,Twitter,#announcement
P03145,Image,2023-01-18,2028,1252,1059,7378,1504.5,U00280,Twitter,"#stream,#update"
P03146,Video,2023-12-12,2183,1466,744,97315,1536.2,U00367,YouTube,"#guide,#event"
P03147,Image,2023-10-17,778,584,1601,60087,966.7,U00839,Twitter,#guide
P03148,Video,2023-07-21,1241,1851,2680,63755,1855.7,U00089,Twitter,"#fanart,#update"
P03149,Video,2023-12-09,2676,1268,2121,67135,2087.1,U00553,Facebook,"#fanart,#update,#event"
P03150,Video,2024-03-08,1925,1631,2668,23747,2059.7,U00740,Facebook,"#guide,#cosplay,#stream"
P03151,Text,2023-10-20,178,763,151,13020,345.4,U00032,Facebook,#fanart
P03152,Text,2024-02-05,1277,1579,726,3901,1202.3,U00143,Facebook,#fanart
P03153,Text,2023-09-05,709,1185,2509,63918,1391.8,U00242,YouTube,"#stream,#event,#announcement"
P03154,Image,2024-02-01,3530,354,1168,21485,1868.6,U00206,Instagram,"#event,#fanart"
P03155,Image,2024-05-11,3972,1487,2102,93222,2665.5,U00220,Instagram,#cosplay
P03156,Image,2023-10-18,3479,1606,659,95044,2071.1,U00602,Facebook,"#cosplay,#guide"
P03157,Image,2023-10-24,1944,1738,1435,86001,1729.5,U00544,Instagram,"#fanart,#announcement,#stream"
P03158,Text,2024-04-18,645,1282,1906,26605,1214.4,U00240,Facebook,"#update,#event,#announcement"
P03159,Text,2023-06-22,4384,647,436,11103,2078.5,U00615,Facebook,"#announcement,#event"
P03160,Text,2023-09-24,3514,1839,448,23748,2091.7,U00188,YouTube,"#announcement,#cosplay,#stream"
P03161,Text,2023-05-17,1191,1947,815,6775,1305.0,U00067,Twitter,"#fanart,#guide,#announcement"
P03162,Video,2023-07-11,3909,1649,2445,92064,2791.8,U00682,YouTube,"#event,#stream"
P03163,Video,2023-02-26,2233,1061,2627,981,1999.6,U00821,Instagram,"#stream,#cosplay,#announcement"
P03164,Text,2023-03-14,699,84,2229,31972,973.5,U00341,Twitter,"#fanart,#update"
P03165,Image,2023-01-18,3483,137,218,22177,1499.7,U00685,Instagram,"#update,#announcement,#guide"
P03166,Video,2024-01-03,4028,914,855,53905,2141.9,U00576,Facebook,"#event,#cosplay,#fanart"
P03167,Image,2023-06-18,1004,71,2318,95885,1118.3,U00350,Facebook,"#event,#announcement"
P03168,Video,2024-02-26,1077,1792,507,6988,1120.5,U00813,YouTube,"#stream,#announcement,#guide"
P03169,Image,2023-02-21,1300,1394,731,81041,1157.5,U00409,Twitter,"#fanart,#event"
P03170,Image,2023-03-31,1134,1487,2338,19573,1601.1,U00854,Facebook,"#fanart,#update"
P03171,Text,2023-09-14,1559,1477,2154,82435,1712.9,U00471,YouTube,"#event,#fanart"
P03172,Text,2023-11-28,3839,461,1152,32367,2019.5,U00521,YouTube,"#guide,#event"
P03173,Image,2023-09-03,1135,1898,2788,185,1859.8,U00446,YouTube,"#update,#stream,#cosplay"
P03174,Text,2023-04-17,3587,1214,777,36606,2032.1,U00666,Facebook,"#event,#update,#guide"
P03175,Text,2023-12-06,2426,183,1518,6441,1480.7,U00965,Facebook,"#fanart,#guide,#cosplay"
P03176,Video,2023-05-13,888,1924,1395,74927,1350.9,U00542,Facebook,"#guide,#announcement,#cosplay"
P03177,Text,2024-04-26,4806,815,2316,88093,2861.7,U00685,Facebook,"#event,#fanart"
P03178,Image,2023-05-15,3100,1354,2599,73078,2425.9,U00914,Twitter,"#guide,#cosplay,#update"
P03179,Text,2023-04-24,3240,742,560,16578,1686.6,U00682,Facebook,#update
P03180,Image,2023-04-28,3863,971,1757,4841,2363.6,U00999,Facebook,"#announcement,#event,#update"
P03181,Text,2023-08-27,2446,1076,878,22138,1564.6,U00133,Twitter,#event
P03182,Image,2023-03-08,1928,1355,1724,26313,1694.9,U00075,Instagram,#announcement
P03183,Video,2024-01-14,428,1225,2918,70500,1414.1,U00677,Instagram,"#event,#fanart,#cosplay"
P03184,Video,2023-12-30,1341,567,2715,74974,1521.0,U00884,Twitter,"#event,#announcement"
P03185,Video,2024-02-22,3883,1803,2880,18078,2958.1,U00291,YouTube,"#event,#announcement"
P03186,Image,2024-01-10,3799,34,622,40244,1716.4,U00800,Instagram,"#fanart,#cosplay,#announcement"
P03187,Image,2023-11-16,1575,580,2578,28421,1577.4,U00163,YouTube,#event
P03188,Video,2024-01-01,2637,1470,603,95461,1676.7,U00851,YouTube,"#guide,#update"
P03189,Image,2023-01-16,1075,347,1159,82014,881.8,U00349,Facebook,"#cosplay,#update"
P03190,Image,2023-04-24,1915,215,771,17219,1061.8,U00647,Facebook,"#cosplay,#update,#announcement"
P03191,Video,2024-02-08,2391,1806,1158,10882,1845.6,U00296,Instagram,"#update,#cosplay"
P03192,Video,2023-08-16,1908,1780,520,93627,1453.2,U00819,Twitter,#cosplay
P03193,Video,2024-03-02,2505,710,1914,38178,1789.2,U00096,Facebook,"#event,#update,#guide"
P03194,Video,2023-08-23,1133,1780,245,58983,1060.7,U00151,Facebook,"#fanart,#cosplay,#announcement"
P03195,Text,2024-03-10,327,1235,223,35330,568.2,U00808,Facebook,#announcement
P03196,Image,2023-02-05,3815,761,2880,95681,2618.3,U00212,Twitter,"#announcement,#cosplay"
P03197,Video,2024-04-22,2454,81,2846,97211,1859.7,U00521,Twitter,"#cosplay,#update"
P03198,Video,2023-01-20,4345,1867,361,73362,2406.4,U00761,Twitter,#announcement
P03199,Image,2023-03-13,4432,1640,49,22956,2279.5,U00951,Twitter,#guide
P03200,Text,2023-10-16,2623,844,1065,62614,1621.9,U00026,YouTube,"#announcement,#update,#stream"
P03201,Image,2024-03-11,3347,268,504,69975,1570.4,U00081,YouTube,"#cosplay,#fanart,#stream"
P03202,Image,2023-06-03,2994,1427,2070,18059,2246.7,U00674,YouTube,#stream
P03203,Video,2024-04-09,2278,1281,1977,5434,1888.6,U00645,Twitter,"#guide,#event,#fanart"
P03204,Text,2023-12-29,4753,1015,116,68326,2240.5,U00287,Instagram,#cosplay
P03205,Video,2023-06-08,3184,1577,586,50621,1922.5,U00358,Twitter,#update
P03206,Image,2023-06-05,3146,543,680,68836,1625.3,U00620,Instagram,"#guide,#cosplay"
P03207,Video,2024-03-18,4440,533,1783,33760,2470.8,U00871,Twitter,#fanart
P03208,Video,2023-05-21,86,739,1615,48171,740.6,U00170,YouTube,"#event,#update,#fanart"
P03209,Video,2023-12-31,614,719,1955,66048,1047.8,U00250,Twitter,#update
P03210,Text,2023-03-24,3135,1872,394,7678,1933.8,U00950,Facebook,"#guide,#event"
P03211,Text,2023-04-11,3349,862,1223,44524,1965.1,U00828,Facebook,"#announcement,#update,#cosplay"
P03212,Text,2023-05-25,2844,135,20,6701,1184.1,U00049,YouTube,"#announcement,#guide"
P03213,Video,2024-04-19,3264,1377,2495,84972,2467.2,U00900,Facebook,"#cosplay,#fanart,#guide"
P03214,Text,2023-07-18,2133,1785,1770,73522,1919.7,U00317,Twitter,#announcement
P03215,Image,2024-01-03,230,1662,2549,78390,1355.3,U00890,Twitter,"#announcement,#fanart,#event"
P03216,Video,2023-08-07,4778,620,473,58229,2239.1,U00265,YouTube,"#event,#stream,#announcement"
P03217,Text,2023-09-04,1597,344,414,97815,866.2,U00202,Facebook,"#fanart,#announcement,#cosplay"
P03218,Video,2024-01-28,1802,1191,1744,16067,1601.3,U00833,Instagram,"#announcement,#event"
P03219,Image,2024-01-14,1842,1259,2501,77486,1864.8,U00494,Facebook,#stream
P03220,Video,2023-04-08,1159,606,268,68499,725.8,U00688,Instagram,"#cosplay,#announcement,#fanart"
P03221,Text,2023-08-20,675,736,1079,83435,814.5,U00091,YouTube,#stream
P03222,Video,2024-04-25,1115,942,1568,46420,1199.0,U00901,Twitter,"#stream,#cosplay,#announcement"
P03223,Video,2023-07-26,1331,1675,79,73199,1058.6,U00775,Instagram,"#guide,#event,#stream"
P03224,Text,2023-06-07,2820,184,1078,62198,1506.6,U00485,Facebook,#event
P03225,Text,2023-02-14,2865,740,1310,9813,1761.0,U00785,Facebook,#cosplay
P03226,Video,2024-02-26,1604,1705,1515,58325,1607.6,U00724,Twitter,#cosplay
P03227,Video,2023-09-21,2065,450,656,9129,1157.8,U00887,Twitter,"#update,#fanart,#event"
P03228,Image,2023-03-30,4585,349,1450,16716,2373.7,U00591,Facebook,"#stream,#guide"
P03229,Text,2023-11-24,104,1918,2014,28013,1221.2,U00596,Instagram,"#cosplay,#update"
P03230,Video,2024-04-12,3247,1521,1883,72249,2320.0,U00884,Instagram,#announcement
P03231,Text,2023-09-01,1068,202,2622,43364,1274.4,U00893,YouTube,#update
P03232,Video,2023-01-06,4319,187,759,59736,2011.4,U00060,YouTube,"#guide,#update"
P03233,Video,2023-06-08,1040,863,2628,2482,1463.3,U00704,Facebook,"#announcement,#update,#stream"
P03234,Text,2024-03-12,3879,1708,2682,12811,2868.6,U00993,YouTube,#announcement
P03235,Text,2024-03-06,3697,691,783,73567,1921.0,U00870,Facebook,"#guide,#stream,#update"
P03236,Video,2024-03-15,362,527,1002,68651,603.5,U00732,Instagram,"#event,#guide"
P03237,Text,2023-05-11,3475,631,1132,26359,1918.9,U00331,YouTube,"#fanart,#stream,#announcement"
P03238,Text,2023-03-06,1260,267,1922,15037,1160.7,U00304,YouTube,"#guide,#stream,#event"
P03239,Text,2023-11-09,2373,38,2714,5873,1774.8,U00497,Twitter,"#cosplay,#update"
P03240,Video,2023-05-29,678,1380,2369,9151,1395.9,U00522,Instagram,"#guide,#cosplay,#event"
P03241,Image,2023-06-15,79,318,973,19634,418.9,U00726,YouTube,#update
P03242,Image,2023-04-13,2856,1326,952,38039,1825.8,U00936,Facebook,"#fanart,#announcement"
P03243,Text,2023-06-06,2110,293,1309,42465,1324.6,U00240,Twitter,#update
P03244,Image,2023-03-22,3617,1162,422,8232,1922.0,U00566,Instagram,"#cosplay,#guide"
P03245,Video,2023-01-12,332,1583,21,76050,614.0,U00773,Instagram,"#update,#event"
P03246,Video,2024-01-17,2371,395,699,35673,1276.6,U00227,Facebook,"#guide,#fanart"
P03247,Video,2024-03-28,473,1,761,8681,417.8,U00880,Twitter,"#announcement,#stream,#event"
P03248,Text,2023-01-02,1604,1182,2088,80096,1622.6,U00313,YouTube,"#event,#guide,#announcement"
P03249,Video,2023-02-24,361,1151,1565,13539,959.2,U00824,Twitter,"#fanart,#event,#guide"
P03250,Video,2024-01-14,4199,1863,394,77539,2356.7,U00554,Instagram,"#fanart,#stream,#announcement"
P03251,Video,2023-07-06,4691,163,1200,95105,2285.3,U00714,Facebook,#fanart
P03252,Image,2023-12-05,831,501,1102,29677,813.3,U00278,YouTube,"#guide,#cosplay"
P03253,Text,2023-12-26,2170,1054,742,32219,1406.8,U00382,Facebook,"#fanart,#guide,#announcement"
P03254,Image,2024-03-02,2399,774,2976,95384,2084.6,U00784,Twitter,"#announcement,#event"
P03255,Image,2023-11-16,2049,234,1327,70977,1287.9,U00763,Twitter,"#fanart,#guide,#announcement"
P03256,Image,2023-07-09,1391,1856,1550,35102,1578.2,U00813,Twitter,"#announcement,#update"
P03257,Text,2024-05-07,1929,1060,481,14432,1233.9,U00390,Twitter,"#update,#guide"
P03258,Text,2023-01-15,3749,777,2745,88163,2556.2,U00138,Twitter,"#update,#event,#stream"
P03259,Video,2023-11-14,3709,1394,1509,74100,2354.5,U00767,Instagram,"#stream,#update,#guide"
P03260,Text,2023-09-09,4742,1276,1343,62227,2682.5,U00883,Instagram,"#cosplay,#stream"
P03261,Video,2023-02-05,4254,1389,1999,11638,2718.0,U00327,Instagram,"#cosplay,#guide,#event"
P03262,Text,2023-01-20,1145,506,1524,16867,1067.0,U00875,Twitter,#fanart
P03263,Image,2023-11-28,2262,1106,1640,14374,1728.6,U00597,Instagram,"#event,#update,#stream"
P03264,Image,2023-01-16,3377,722,695,78888,1775.9,U00919,Facebook,#cosplay
P03265,Image,2023-06-28,4429,81,165,68713,1845.4,U00589,Instagram,"#cosplay,#announcement"
P03266,Video,2023-08-29,2226,488,335,46303,1137.3,U00140,Instagram,"#announcement,#event,#update"
P03267,Text,2023-12-18,1792,1533,2601,34677,1957.0,U00543,Instagram,"#fanart,#event,#guide"
P03268,Image,2023-03-17,92,1281,2753,72068,1247.0,U00978,Instagram,"#update,#fanart,#event"
P03269,Image,2023-04-01,231,1325,1633,56857,979.8,U00500,Twitter,#fanart
P03270,Image,2024-01-16,469,92,2704,15918,1026.4,U00937,YouTube,#event
P03271,Video,2023-05-17,1830,1221,1725,81502,1615.8,U00662,Instagram,#cosplay
P03272,Video,2023-09-11,2491,1181,403,8905,1471.6,U00535,YouTube,"#announcement,#guide"
P03273,Text,2023-04-24,1232,1580,1235,38998,1337.3,U00144,Twitter,"#fanart,#stream"
P03274,Video,2023-10-28,687,505,129,59682,465.0,U00364,Facebook,#stream
P03275,Image,2023-09-03,2471,779,812,45964,1465.7,U00508,Facebook,"#fanart,#cosplay,#announcement"
P03276,Image,2023-12-23,4327,1496,1105,29882,2511.1,U00354,Twitter,#fanart
P03277,Image,2023-10-15,2648,391,2222,79067,1843.1,U00181,YouTube,"#update,#stream,#cosplay"
P03278,Video,2023-10-17,4744,1139,1998,63563,2838.7,U00508,Twitter,#stream
P03279,Video,2023-06-06,2071,705,1481,24403,1484.2,U00760,Twitter,"#guide,#announcement"
P03280,Text,2023-07-15,3546,1350,527,65845,1981.5,U00275,Twitter,#event
P03281,Text,2024-03-13,3245,1900,482,47953,2012.6,U00689,Instagram,"#announcement,#cosplay,#update"
P03282,Text,2023-07-20,4858,1877,1366,87950,2916.1,U00004,Facebook,"#fanart,#cosplay"
P03283,Image,2023-04-26,941,1316,2385,57386,1486.7,U00802,YouTube,#guide
P03284,Image,2023-04-28,2643,1621,839,29343,1795.2,U00738,Instagram,"#fanart,#event,#stream"
P03285,Video,2024-02-22,2585,229,1466,83594,1542.5,U00094,Instagram,"#cosplay,#update,#event"
P03286,Text,2024-03-07,2776,1822,357,53119,1764.1,U00899,YouTube,"#cosplay,#update,#stream"
P03287,Text,2023-01-29,4805,616,275,98305,2189.3,U00449,Instagram,"#announcement,#cosplay"
P03288,Text,2023-02-04,1407,339,370,67056,775.5,U00167,Instagram,#cosplay
P03289,Video,2023-11-24,1803,1802,2960,65400,2149.8,U00473,Facebook,"#announcement,#cosplay,#guide"
P03290,Text,2023-09-02,3159,1252,802,93197,1879.8,U00321,YouTube,"#guide,#stream"
P03291,Video,2023-11-07,4469,300,773,262,2109.5,U00544,Twitter,#cosplay
P03292,Text,2023-12-04,3843,1776,2862,41726,2928.6,U00127,Facebook,"#announcement,#guide"
P03293,Text,2023-07-16,801,447,2882,19558,1319.1,U00626,YouTube,"#event,#cosplay"
P03294,Text,2023-07-27,638,1524,2269,50053,1393.1,U00609,Twitter,"#announcement,#stream"
P03295,Text,2023-03-28,3025,1584,2503,22215,2436.1,U00931,YouTube,"#event,#update,#cosplay"
P03296,Video,2023-12-28,2082,38,876,96467,1107.0,U00645,Facebook,"#update,#fanart,#event"
P03297,Text,2024-03-30,1195,1725,2830,65257,1844.5,U00663,Twitter,"#fanart,#guide,#stream"
P03298,Image,2023-09-28,397,821,2492,46360,1152.7,U00656,YouTube,"#guide,#event,#fanart"
P03299,Text,2023-06-08,592,165,680,73013,490.3,U00712,Twitter,"#guide,#cosplay"
P03300,Text,2023-04-11,3884,691,2728,87386,2579.3,U00609,YouTube,"#announcement,#stream,#event"
P03301,Video,2023-05-20,3258,1830,131,21953,1891.5,U00288,Twitter,"#stream,#event,#update"
P03302,Text,2023-07-18,4597,1355,2215,65916,2909.8,U00356,Instagram,"#update,#fanart"
P03303,Image,2023-07-02,2008,1959,1390,3454,1807.9,U00704,Twitter,"#cosplay,#fanart"
P03304,Image,2024-02-09,3518,1451,220,37020,1908.5,U00805,YouTube,#guide
P03305,Image,2023-05-16,1356,190,2304,28770,1290.6,U00958,Twitter,"#event,#guide,#update"
P03306,Text,2023-11-07,3382,1069,231,81367,1742.8,U00824,Facebook,#stream
P03307,Text,2023-09-18,278,413,624,67954,422.3,U00197,Twitter,"#announcement,#stream,#fanart"
P03308,Image,2023-03-10,267,1120,2372,43326,1154.4,U00275,YouTube,"#cosplay,#stream,#guide"
P03309,Text,2024-02-25,2597,1184,891,59365,1661.3,U00481,Facebook,"#announcement,#cosplay"
P03310,Text,2023-04-01,3932,1229,1195,65361,2300.0,U00288,Twitter,"#fanart,#cosplay,#event"
P03311,Video,2023-11-01,4755,467,1407,11675,2464.2,U00848,Instagram,"#update,#guide"
P03312,Video,2023-06-28,2462,1375,1487,6857,1843.4,U00878,Instagram,#event
P03313,Text,2023-03-06,562,537,358,43124,493.3,U00344,YouTube,#fanart
P03314,Video,2023-09-03,3110,38,2728,79058,2073.8,U00288,YouTube,"#stream,#cosplay"
P03315,Text,2023-11-19,3673,1191,2864,14568,2685.7,U00351,Facebook,"#announcement,#cosplay"
P03316,Text,2024-02-15,2529,142,1632,97541,1543.8,U00204,Twitter,#update
P03317,Text,2024-02-15,931,947,1934,13496,1236.7,U00666,YouTube,"#update,#announcement"
P03318,Video,2023-09-04,247,322,1995,78491,793.9,U00916,YouTube,#fanart
P03319,Text,2023-02-11,3741,352,9,3133,1604.7,U00028,Facebook,#update
P03320,Text,2023-07-20,2663,1274,535,94882,1607.9,U00032,Facebook,"#update,#event"
P03321,Text,2024-03-29,2218,813,2666,67163,1930.9,U00652,YouTube,"#update,#fanart,#event"
P03322,Image,2023-01-24,994,1666,146,58252,941.2,U00925,YouTube,"#announcement,#guide,#fanart"
P03323,Text,2023-02-06,4571,1402,2855,40319,3105.5,U00088,YouTube,#event
P03324,Video,2023-12-15,647,373,1317,19987,765.8,U00198,Facebook,#guide
P03325,Video,2023-05-02,1494,1589,740,65502,1296.3,U00782,Twitter,"#fanart,#event,#stream"
P03326,Image,2023-07-30,982,1075,2408,60913,1437.7,U00823,YouTube,"#cosplay,#stream"
P03327,Text,2023-11-28,2122,729,1612,53729,1551.1,U00828,YouTube,"#event,#announcement,#update"
P03328,Video,2023-08-02,1221,1327,1567,28598,1356.6,U00903,Twitter,"#update,#event"
P03329,Image,2024-01-30,306,1954,2004,18351,1309.8,U00421,Facebook,"#stream,#fanart,#guide"
P03330,Text,2024-01-09,39,1209,2336,51784,1079.1,U00505,Facebook,"#fanart,#guide,#announcement"
P03331,Image,2023-08-12,1600,629,121,95043,865.0,U00098,Instagram,"#stream,#fanart"
P03332,Video,2023-05-29,3943,1240,1742,67566,2471.8,U00043,Twitter,"#stream,#update,#fanart"
P03333,Text,2023-12-23,1182,279,1376,33607,969.3,U00660,Twitter,#cosplay
P03334,Video,2024-04-01,2293,1078,490,42552,1387.6,U00726,Instagram,"#update,#guide"
P03335,Image,2023-01-17,1645,289,1113,87817,1078.6,U00323,Facebook,#fanart
P03336,Image,2023-01-08,2689,364,2666,65837,1984.6,U00507,YouTube,"#stream,#event"
P03337,Image,2023-04-02,2755,946,2473,80866,2127.7,U00961,Instagram,#guide
P03338,Text,2023-09-21,4537,45,2241,39638,2500.6,U00038,YouTube,"#fanart,#update"
P03339,Text,2023-06-25,4914,1594,666,7451,2643.6,U00909,Twitter,"#event,#cosplay,#guide"
P03340,Image,2023-07-29,3170,1183,2111,86896,2256.2,U00291,Instagram,"#guide,#cosplay,#stream"
P03341,Text,2023-01-07,1353,1602,431,13013,1151.1,U00468,Instagram,"#cosplay,#stream"
P03342,Video,2024-03-21,4009,1834,2648,93311,2948.2,U00435,Instagram,#fanart
P03343,Image,2023-11-28,3565,68,1989,93467,2043.1,U00526,Facebook,"#event,#cosplay,#guide"
P03344,Video,2023-07-04,308,553,1976,70974,881.9,U00251,Instagram,#fanart
P03345,Image,2023-09-03,3529,346,2227,60002,2183.5,U00317,Instagram,"#cosplay,#event,#guide"
P03346,Image,2023-01-07,2381,945,2965,34028,2125.4,U00776,YouTube,#guide
P03347,Image,2023-10-25,1505,469,1622,46199,1229.3,U00908,Facebook,#event
P03348,Video,2024-05-09,3627,1564,399,98966,2039.7,U00565,Twitter,"#stream,#update,#fanart"
P03349,Text,2023-01-24,2404,1327,2467,15185,2099.8,U00615,Twitter,"#event,#stream,#fanart"
P03350,Text,2023-05-14,1199,1654,799,21809,1215.5,U00901,Facebook,"#guide,#cosplay"
P03351,Video,2023-11-12,4183,655,424,71025,1996.9,U00476,Twitter,"#update,#stream"
P03352,Image,2024-03-13,3497,264,2781,19875,2312.3,U00247,Instagram,"#fanart,#cosplay,#guide"
P03353,Text,2024-01-13,1246,65,2791,62908,1355.2,U00373,Twitter,"#announcement,#event,#stream"
P03354,Image,2024-04-23,3004,1155,2520,56344,2304.1,U00392,YouTube,"#update,#cosplay"
P03355,Video,2023-07-08,3889,1346,2642,70001,2752.0,U00247,Facebook,#guide
P03356,Video,2023-05-18,4501,1888,1676,96352,2869.6,U00917,Instagram,"#guide,#update"
P03357,Text,2023-10-20,2134,879,1054,33564,1433.5,U00069,Instagram,"#event,#stream,#fanart"
P03358,Text,2023-01-01,1085,323,1313,99892,924.8,U00166,Facebook,"#fanart,#update"
P03359,Image,2023-08-02,2772,1328,2589,4361,2283.9,U00688,Facebook,"#announcement,#update,#fanart"
P03360,Image,2024-02-12,4608,1958,2218,64600,3096.0,U00127,Instagram,"#stream,#cosplay"
P03361,Image,2023-02-06,2281,1090,1025,86452,1546.9,U00812,Facebook,"#stream,#fanart,#update"
P03362,Image,2023-09-24,3427,1400,2213,73988,2454.7,U00331,Twitter,"#update,#event"
P03363,Text,2023-01-29,515,606,739,67003,609.5,U00319,YouTube,"#guide,#fanart"
P03364,Image,2023-08-09,785,775,1161,82051,894.8,U00677,Instagram,#announcement
P03365,Text,2024-03-24,4950,287,1555,57361,2532.6,U00775,Twitter,"#cosplay,#fanart,#announcement"
P03366,Image,2024-04-22,1425,1958,512,19712,1311.0,U00548,YouTube,"#guide,#announcement,#stream"
P03367,Text,2024-02-23,1604,377,1116,94927,1089.5,U00449,Twitter,"#stream,#event,#update"
P03368,Text,2023-11-28,1780,1849,2146,73095,1910.5,U00778,Instagram,#cosplay
P03369,Text,2023-08-25,4201,440,1920,810,2388.4,U00704,YouTube,#event
P03370,Image,2023-12-15,1426,563,2023,46035,1346.2,U00926,Facebook,"#fanart,#event"
P03371,Video,2023-07-24,1429,153,2016,30055,1222.3,U00343,YouTube,"#guide,#update"
P03372,Text,2023-11-27,4541,1468,516,48115,2411.6,U00999,Instagram,"#event,#guide"
P03373,Image,2023-10-13,1086,364,2011,28361,1146.9,U00589,YouTube,"#fanart,#update"
P03374,Text,2023-05-25,3592,1264,2996,2526,2714.8,U00773,Instagram,"#event,#cosplay,#stream"
P03375,Text,2023-07-30,2627,272,1712,68943,1646.0,U00633,Facebook,#announcement
P03376,Image,2023-07-22,989,1879,2399,45532,1679.0,U00129,Facebook,"#cosplay,#event"
P03377,Text,2023-07-10,3225,1664,1012,12662,2092.8,U00593,Twitter,"#guide,#fanart"
P03378,Image,2023-05-31,1402,1582,142,91329,1078.0,U00742,Facebook,#fanart
P03379,Text,2023-04-09,4681,779,2854,15685,2962.3,U00884,YouTube,"#fanart,#cosplay,#stream"
